GEOID,GEO,NAME,DATE,POSITIVE,POS_NEW,NEGATIVE,NEG_NEW,DEATHS,DTH_NEW,TEST_NEW,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,OBJECTID
55079,County,Milwaukee,2020/06/19 19:00:00+00,10049,104,89128,1309,362,2,1413,1505,4468,4076,5228,4771,50,377,832,1768,1928,1676,1374,938,572,373,211,178,184,-999,-999,-999,5,-999,14,23,62,108,83,64,51,516,2857,3870,1392,1363,3669,5043,1337,-999,6,154,191,5,5,36,321,5,791,4449,4809,120137
55061,County,Kewaunee,2020/06/25 19:00:00+00,49,3,1379,23,1,0,26,3,33,13,23,26,-999,-999,5,14,7,6,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,7,-999,16,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,8,120460
55063,County,La Crosse,2020/06/25 19:00:00+00,343,27,10519,367,0,0,394,11,200,132,179,164,-999,7,21,205,31,23,24,14,11,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,8,279,9,30,8,294,41,-999,-999,-999,-999,-999,-999,-999,-999,-999,49,221,73,120465
55065,County,Lafayette,2020/06/25 19:00:00+00,62,1,1134,43,0,0,44,11,42,9,28,34,-999,7,-999,8,12,12,5,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,15,11,33,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,49,10,120491
55067,County,Langlade,2020/06/25 19:00:00+00,8,1,1247,12,0,0,13,0,7,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,120497
55069,County,Lincoln,2020/06/25 19:00:00+00,8,0,1476,33,0,0,33,1,5,2,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,120504
55071,County,Manitowoc,2020/06/25 19:00:00+00,81,0,5538,42,1,0,42,6,61,14,40,41,-999,-999,-999,33,8,9,14,8,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,63,-999,7,11,61,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,63,12,120515
55073,County,Marathon,2020/06/25 19:00:00+00,137,7,6203,78,1,0,85,19,109,9,69,68,-999,7,23,33,21,9,15,14,5,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,-999,101,-999,-999,27,99,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,103,26,120535
55075,County,Marinette,2020/06/25 19:00:00+00,48,3,4082,60,3,0,63,6,35,7,24,24,-999,-999,-999,9,-999,10,12,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,-999,-999,13,34,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,11,120563
55077,County,Marquette,2020/06/25 19:00:00+00,10,0,1006,7,1,0,7,2,8,0,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,120576
55078,County,Menominee,2020/06/25 19:00:00+00,4,0,1068,21,0,0,21,2,2,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,120582
55079,County,Milwaukee,2020/06/25 19:00:00+00,10674,130,98103,1964,381,4,2094,1565,4823,4286,5581,5041,52,420,896,1917,2058,1780,1451,967,591,382,212,185,196,-999,-999,-999,5,-999,15,23,66,111,89,69,54,543,3040,4195,1457,1385,3936,5386,1352,-999,8,160,203,5,-999,37,340,-999,825,4630,5219,120585
55081,County,Monroe,2020/06/25 19:00:00+00,57,6,4227,78,1,0,84,9,24,24,27,30,-999,-999,-999,17,8,-999,14,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,53,-999,-999,-999,53,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,41,9,120883
55083,County,Oconto,2020/06/25 19:00:00+00,51,1,3097,77,0,0,78,1,50,0,28,23,-999,-999,7,8,12,7,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,48,-999,-999,5,43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,31,9,120893
55085,County,Oneida,2020/06/25 19:00:00+00,17,0,2147,74,0,0,74,4,10,3,9,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,-999,7,-999,9,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,5,120904
55087,County,Outagamie,2020/06/25 19:00:00+00,428,13,13965,234,8,0,247,64,341,23,211,217,-999,15,31,90,69,84,60,36,29,12,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29,19,10,306,20,44,84,302,42,-999,-999,-999,6,-999,-999,-999,7,-999,31,342,55,120919
55089,County,Ozaukee,2020/06/25 19:00:00+00,212,2,5919,103,15,0,105,38,127,47,109,103,-999,-999,9,37,27,26,45,28,17,13,8,9,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,10,6,156,10,30,11,162,39,-999,-999,-999,14,-999,-999,-999,15,-999,35,149,28,120960
55091,County,Pepin,2020/06/25 19:00:00+00,1,0,518,6,0,0,6,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,120979
55093,County,Pierce,2020/06/25 19:00:00+00,60,3,2422,46,0,0,49,1,55,4,31,29,-999,-999,5,14,18,7,8,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,53,-999,5,20,35,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,34,18,120982
55095,County,Polk,2020/06/25 19:00:00+00,41,0,3227,68,1,0,68,5,30,6,21,20,-999,-999,6,7,-999,11,-999,5,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,-999,8,-999,31,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,18,15,120991
55097,County,Portage,2020/06/25 19:00:00+00,107,6,4988,138,0,0,144,6,96,5,48,59,-999,6,6,59,11,-999,12,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,91,8,7,21,79,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,77,17,121002
55099,County,Price,2020/06/25 19:00:00+00,2,0,877,24,0,0,24,0,2,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,121017
55101,County,Racine,2020/06/25 19:00:00+00,2124,10,23801,392,61,0,402,302,1645,177,1181,942,-999,73,193,431,357,334,292,229,101,75,39,32,29,-999,-999,-999,-999,-999,-999,8,12,13,13,13,-999,13,660,1261,165,22,756,1341,27,-999,-999,11,49,-999,-999,13,48,-999,282,1592,250,121024
55103,County,Richland,2020/06/25 19:00:00+00,15,0,1413,26,4,0,26,4,11,0,5,10,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14,-999,121069
55105,County,Rock,2020/06/25 19:00:00+00,819,3,14356,215,23,0,218,105,503,211,436,377,6,37,66,141,124,139,139,92,48,23,10,11,12,-999,-999,-999,-999,-999,-999,-999,-999,6,5,-999,7,26,116,464,63,143,272,416,131,-999,-999,-999,19,-999,-999,6,17,-999,58,519,242,121075
55107,County,Rusk,2020/06/25 19:00:00+00,11,0,709,20,0,0,20,1,6,4,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,6,-999,6,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,121114
55109,County,St. Croix,2020/06/25 19:00:00+00,141,6,5496,134,1,0,140,8,101,32,64,76,-999,-999,10,36,25,25,25,6,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,104,9,20,29,86,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,86,38,121120
55111,County,Sauk,2020/06/25 19:00:00+00,98,1,6267,161,3,0,162,13,72,13,44,54,-999,-999,-999,27,18,13,11,12,5,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,77,10,6,30,64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,79,9,121135
55113,County,Sawyer,2020/06/25 19:00:00+00,10,1,1697,2,0,0,3,0,10,0,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,-999,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,121149
55115,County,Shawano,2020/06/25 19:00:00+00,73,3,3479,129,0,0,132,11,58,4,42,31,-999,5,-999,15,14,9,13,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,45,-999,18,8,53,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,41,17,121156
55117,County,Sheboygan,2020/06/25 19:00:00+00,189,2,7880,184,4,0,186,19,117,53,108,81,-999,-999,15,39,29,32,21,28,13,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,6,143,10,22,30,139,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,111,54,121168
55119,County,Taylor,2020/06/25 19:00:00+00,10,0,924,19,0,0,19,0,10,0,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,-999,-999,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,121195
55121,County,Trempealeau,2020/06/25 19:00:00+00,104,6,3163,39,0,0,45,4,69,31,47,57,-999,-999,11,26,31,12,7,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,86,5,10,39,58,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,85,12,121202
55123,County,Vernon,2020/06/25 19:00:00+00,32,1,2218,36,0,0,37,6,21,5,18,14,-999,-999,-999,5,-999,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,32,-999,-999,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,15,121211
55125,County,Vilas,2020/06/25 19:00:00+00,10,0,1035,21,0,0,21,2,3,5,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,121219
55127,County,Walworth,2020/06/25 19:00:00+00,546,24,7826,258,18,0,282,39,231,276,268,276,-999,5,26,94,98,96,86,65,24,32,20,11,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,6,-999,7,-999,383,40,111,197,231,118,-999,-999,-999,18,-999,-999,-999,17,-999,38,182,326,121225
55129,County,Washburn,2020/06/25 19:00:00+00,4,0,1068,11,0,0,11,0,4,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,121248
55131,County,Washington,2020/06/25 19:00:00+00,335,5,8113,80,15,1,85,43,177,115,180,155,-999,9,13,49,42,55,62,38,32,22,13,9,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,12,256,21,39,35,217,83,-999,-999,-999,14,-999,-999,-999,10,-999,46,220,69,121254
55133,County,Waukesha,2020/06/25 19:00:00+00,1069,13,21858,685,38,1,698,171,638,260,543,526,-999,14,59,188,155,151,201,145,83,50,23,9,29,-999,-999,-999,-999,-999,-999,-999,-999,11,13,8,-999,38,59,777,48,145,168,724,177,-999,-999,-999,29,-999,-999,-999,31,-999,170,797,102,121283
55135,County,Waupaca,2020/06/25 19:00:00+00,101,5,4620,56,6,0,61,21,63,17,53,48,-999,-999,-999,14,10,16,18,10,10,9,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,86,10,-999,17,79,5,-999,-999,-999,6,-999,-999,-999,6,-999,14,47,40,121370
55137,County,Waushara,2020/06/25 19:00:00+00,20,0,2471,39,0,0,39,3,17,0,8,12,-999,-999,-999,-999,-999,-999,-999,5,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,-999,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,-999,121383
55139,County,Winnebago,2020/06/25 19:00:00+00,634,8,15993,412,11,0,420,36,484,114,296,337,-999,10,38,269,89,78,65,31,24,15,15,5,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,7,34,28,480,28,57,72,488,74,-999,-999,-999,10,-999,-999,-999,10,-999,64,483,87,121391
55141,County,Wood,2020/06/25 19:00:00+00,37,0,4524,169,1,0,169,3,34,0,21,16,-999,-999,-999,5,7,5,6,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,-999,6,22,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,29,-999,121433
55001,County,Adams,2020/06/25 19:00:00+00,12,1,1383,33,2,0,34,5,6,1,6,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,-999,-999,6,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,-999,121461
55003,County,Ashland,2020/06/25 19:00:00+00,3,0,710,9,0,0,9,2,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,121469
55005,County,Barron,2020/06/25 19:00:00+00,32,0,3411,13,0,0,13,4,21,7,18,14,-999,-999,-999,9,8,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,22,-999,-999,-999,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,12,121477
55007,County,Bayfield,2020/06/25 19:00:00+00,3,0,1030,2,1,0,2,1,2,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,121488
55009,County,Brown,2020/06/25 19:00:00+00,2698,37,30189,427,42,2,464,201,2242,255,1307,1386,5,73,205,650,504,491,415,235,68,42,15,15,27,-999,-999,-999,-999,-999,-999,7,13,5,7,7,100,118,133,1379,738,230,1498,1090,110,-999,6,-999,31,-999,-999,10,32,-999,141,1654,903,121494
55011,County,Buffalo,2020/06/25 19:00:00+00,7,0,927,5,2,0,5,3,4,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,121549
55013,County,Burnett,2020/06/25 19:00:00+00,2,0,796,15,1,0,15,2,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,121555
55015,County,Calumet,2020/06/25 19:00:00+00,94,2,3146,77,2,0,79,11,76,7,49,45,-999,-999,5,13,12,18,13,8,10,9,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,6,67,-999,13,21,60,13,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,71,16,121562
55017,County,Chippewa,2020/06/25 19:00:00+00,76,5,4524,112,0,0,117,7,51,18,42,34,-999,-999,-999,15,17,10,11,10,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,74,-999,-999,-999,74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,41,26,121574
55019,County,Clark,2020/06/25 19:00:00+00,64,0,1969,22,6,0,22,8,37,19,38,26,-999,-999,6,12,9,9,5,10,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29,-999,34,19,37,8,-999,-999,-999,6,-999,-999,-999,5,-999,10,16,38,121586
55021,County,Columbia,2020/06/25 19:00:00+00,74,4,4790,67,1,0,71,15,52,7,35,39,-999,-999,-999,12,14,15,13,8,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,59,-999,5,8,63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,51,11,121595
55023,County,Crawford,2020/06/25 19:00:00+00,32,0,2287,20,0,0,20,2,22,8,18,14,-999,-999,-999,8,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,-999,-999,-999,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22,8,121608
55025,County,Dane,2020/06/25 19:00:00+00,1324,89,58437,1921,32,0,2010,195,808,321,694,630,-999,41,89,371,268,155,172,110,64,42,12,13,19,-999,-999,-999,-999,-999,-999,-999,5,5,10,9,8,72,208,894,96,46,202,1079,43,-999,-999,-999,27,-999,-999,-999,32,-999,201,916,207,121615
55027,County,Dodge,2020/06/25 19:00:00+00,445,1,9245,160,5,0,161,28,168,249,106,338,-999,8,18,103,114,90,54,36,12,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,74,210,120,30,95,182,168,-999,-999,-999,5,-999,-999,-999,-999,-999,30,131,284,121721
55029,County,Door,2020/06/25 19:00:00+00,40,0,2622,26,3,0,26,7,16,17,22,18,-999,-999,-999,-999,9,5,-999,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,-999,10,10,20,10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,17,121742
55031,County,Douglas,2020/06/25 19:00:00+00,20,0,2092,37,0,0,37,2,18,0,12,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,12,-999,121752
55033,County,Dunn,2020/06/25 19:00:00+00,33,4,3249,55,0,0,59,5,25,3,14,19,-999,-999,-999,9,5,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26,-999,-999,-999,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,-999,121765
55035,County,Eau Claire,2020/06/25 19:00:00+00,176,6,7586,147,1,0,153,11,121,44,81,94,-999,7,12,60,29,27,18,17,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,6,142,9,6,12,150,14,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,150,8,121774
55037,County,Florence,2020/06/25 19:00:00+00,3,0,368,14,0,0,14,0,3,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,121795
55039,County,Fond du Lac,2020/06/25 19:00:00+00,299,2,9034,105,6,0,107,37,224,38,162,137,-999,8,18,72,52,34,47,45,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,201,10,46,72,172,55,-999,-999,-999,5,-999,-999,-999,6,-999,33,226,40,121798
55041,County,Forest,2020/06/25 19:00:00+00,38,3,504,36,3,0,39,1,9,28,27,11,-999,-999,-999,-999,-999,-999,-999,-999,7,10,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,34,-999,-999,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,35,121819
55043,County,Grant,2020/06/25 19:00:00+00,136,2,5032,112,12,0,114,11,97,28,78,58,-999,5,13,27,8,15,20,17,6,17,8,7,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,-999,-999,-999,113,-999,21,-999,115,20,-999,-999,-999,11,-999,-999,-999,12,-999,28,58,50,121824
55045,County,Green,2020/06/25 19:00:00+00,83,2,2699,60,1,0,62,8,74,1,38,45,-999,5,12,12,15,19,9,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,66,6,7,21,61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,66,9,121837
55047,County,Green Lake,2020/06/25 19:00:00+00,26,0,1589,20,0,0,20,7,16,3,10,16,-999,-999,-999,5,-999,5,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,7,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23,-999,121846
55049,County,Iowa,2020/06/25 19:00:00+00,25,2,2104,69,0,0,71,2,16,7,15,10,-999,-999,-999,6,-999,-999,6,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,-999,-999,-999,16,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,-999,121853
55051,County,Iron,2020/06/25 19:00:00+00,2,0,343,4,1,0,4,1,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,121860
55053,County,Jackson,2020/06/25 19:00:00+00,26,2,2255,49,1,0,51,3,16,7,10,16,-999,-999,-999,-999,7,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,-999,-999,17,-999,-999,-999,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19,7,121864
55001,County,Adams,2020/06/26 19:00:00+00,14,2,1397,14,2,0,16,6,6,2,7,7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11,-999,-999,7,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,-999,121869
55003,County,Ashland,2020/06/26 19:00:00+00,3,0,720,10,0,0,10,2,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,121877
55005,County,Barron,2020/06/26 19:00:00+00,32,0,3471,60,0,0,60,4,21,7,18,14,-999,-999,-999,9,8,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,22,-999,-999,-999,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,12,121885
55007,County,Bayfield,2020/06/26 19:00:00+00,3,0,1035,5,1,0,5,1,2,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,121896
55009,County,Brown,2020/06/26 19:00:00+00,2738,40,30396,207,41,-1,247,202,2268,268,1328,1405,5,73,209,670,511,494,420,236,68,42,15,14,27,-999,-999,-999,-999,-999,-999,7,13,5,6,7,100,119,135,1414,739,231,1501,1122,115,-999,6,-999,30,-999,-999,10,31,-999,145,1681,912,121902
55011,County,Buffalo,2020/06/26 19:00:00+00,7,0,937,10,2,0,10,3,4,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,-999,121957
