OBJECTID,GEOID,GEO,GEOName,RptDt,Date,NEG,NEG_NEW,NEG_7DAYAVG,POS_CP,POS_NEW_CP,POS_7DAYAVG_CP,POS_CONF,POS_NEW_CONF,POS_7DAYAVG_CONF,POS_PROB,POS_NEW_PROB,POS_7DAYAVG_PROB,DTH_CP_Daily,DTH_CUM_CP,DTH_NEW_CP,DTH_7DAYAVG_CP,DTH_CONF_Daily,DTH_CUM_CONF,DTH_NEW_CONF,DTH_7DAYAVG_CONF,DTH_PROB_Daily,DTH_CUM_PROB,DTH_NEW_PROB,DTH_7DAYAVG_PROB,DTH_OVER_30DAYS_CP,TESTS,TESTS_NEW,TESTS_7DAYAVG,POS_MALE_CP,POS_FEM_CP,POS_OTH_CP,POS_0_9_CP,POS_10_19_CP,POS_20_29_CP,POS_30_39_CP,POS_40_49_CP,POS_50_59_CP,POS_60_69_CP,POS_70_79_CP,POS_80_89_CP,POS_90_CP,DTHS_FEM_CP,DTHS_MALE_CP,DTHS_OTH_CP,DTHS_0_9_CP,DTHS_10_19_CP,DTHS_20_29_CP,DTHS_30_39_CP,DTHS_40_49_CP,DTHS_50_59_CP,DTHS_60_69_CP,DTHS_70_79_CP,DTHS_80_89_CP,DTHS_90_CP,POS_AIAN_CP,POS_ASN_CP,POS_BLK_CP,POS_WHT_CP,POS_MLTOTH_CP,POS_UNK_CP,POS_E_HSP_CP,POS_E_NHSP_CP,POS_E_UNK_CP,DTH_AIAN_CP,DTH_ASN_CP,DTH_BLK_CP,DTH_WHT_CP,DTH_MLTOTH_CP,DTH_UNK_CP,DTH_E_HSP_CP,DTH_E_NHSP_CP,DTH_E_UNK_CP,POS_HC_Y_CP,POS_HC_N_CP,POS_HC_UNK_CP,HOSP_YES_CP,HOSP_NO_CP,HOSP_UNK_CP,IP_Y_0_9_CP,IP_Y_10_19_CP,IP_Y_20_29_CP,IP_Y_30_39_CP,IP_Y_40_49_CP,IP_Y_50_59_CP,IP_Y_60_69_CP,IP_Y_70_79_CP,IP_Y_80_89_CP,IP_Y_90_CP,IP_N_0_9_CP,IP_N_10_19_CP,IP_N_20_29_CP,IP_N_30_39_CP,IP_N_40_49_CP,IP_N_50_59_CP,IP_N_60_69_CP,IP_N_70_79_CP,IP_N_80_89_CP,IP_N_90_CP,IP_U_0_9_CP,IP_U_10_19_CP,IP_U_20_29_CP,IP_U_30_39_CP,IP_U_40_49_CP,IP_U_50_59_CP,IP_U_60_69_CP,IP_U_70_79_CP,IP_U_80_89_CP,IP_U_90_CP,IC_YES_CP,IC_Y_0_9_CP,IC_Y_10_19_CP,IC_Y_20_29_CP,IC_Y_30_39_CP,IC_Y_40_49_CP,IC_Y_50_59_CP,IC_Y_60_69_CP,IC_Y_70_79_CP,IC_Y_80_89_CP,IC_Y_90_CP,TESTS_POS_CONF,TESTS_POS_CONF_NEW,TESTS_POS_CONF_7DAYAVG,PercentNAATPos
4180,55,State,WI,5/27/2022 2:00:00 PM,5/26/2022,4437466,2816,2948.71,1667852,2267,2120.43,1467474,2039,1854.71,200378,228,265.71,2,14762,6,4.57,2,13084,6,3.86,0,1678,0,0.71,5,16518259,16486,16103.29,783261,870436,14153,139270,225121,282517,273769,233561,223052,159130,80640,37212,13040,6677,8063,22,3,15,67,186,472,1177,2409,3629,4100,2704,21996,48237,125657,1321341,84013,66608,152778,1377105,137969,191,275,998,12721,274,303,670,13369,723,54421,536484,1076947,64972,897245,705869,1229,1751,4921,5396,5177,8708,12272,12774,9431,3309,90347,130831,140717,140983,122634,120453,87003,42465,16617,5055,47704,92554,136907,127418,105774,93925,59881,25433,11185,4691,3738,43,39,96,176,340,586,949,881,510,118,1575669,2251,2036.86,13.65
4181,55,State,WI,5/28/2022 2:00:00 PM,5/27/2022,4440027,2561,2860.0,1670043,2191,2121.71,1469461,1987,1861.0,200582,204,260.71,7,14769,4,5.0,7,13091,3,4.14,0,1678,1,0.86,2,16533613,15354,15707.57,784167,871650,14224,139474,225316,282870,274107,233838,223309,159413,80796,37303,13076,6678,8069,22,3,15,67,186,472,1178,2409,3631,4102,2706,22021,48352,125837,1323024,84132,66677,152923,1378960,138160,191,276,998,12727,274,303,670,13376,723,54446,536754,1078843,65010,898231,707084,1230,1751,4924,5399,5178,8711,12277,12781,9443,3312,90481,130930,140833,141116,122750,120564,87141,42549,16659,5067,47782,92656,137154,127627,105944,94068,60020,25500,11221,4709,3738,43,39,96,176,340,586,949,881,510,118,1577868,2199,2053.71,14.32
4182,55,State,WI,5/29/2022 2:00:00 PM,5/28/2022,4441983,1956,2799.57,1671685,1642,2129.29,1471013,1552,1868.29,200672,90,261.0,8,14777,0,5.0,4,13095,0,4.14,4,1682,0,0.86,0,16544774,11161,15537.57,784864,872546,14273,139621,225465,283131,274381,234045,223518,159579,80942,37367,13095,6680,8075,22,3,15,67,186,472,1179,2409,3632,4104,2710,22036,48446,125963,1324291,84224,66725,153041,1380342,138302,191,276,998,12735,274,303,670,13384,723,54460,536903,1080322,65033,898807,708161,1230,1751,4924,5402,5179,8711,12280,12790,9448,3314,90554,130990,140892,141197,122823,120637,87196,42621,16682,5074,47854,92746,137367,127833,106076,94210,60128,25567,11257,4719,3738,43,39,96,176,340,586,949,881,510,118,1579520,1652,2065.43,14.8
4183,55,State,WI,5/30/2022 2:00:00 PM,5/29/2022,4443752,1769,2801.0,1672833,1148,2132.86,1472092,1079,1871.86,200741,69,261.0,3,14780,0,5.0,2,13097,0,4.14,1,1683,0,0.86,0,16553812,9038,15486.43,785402,873145,14284,139726,225563,283313,274570,234189,223650,159712,81037,37423,13109,6681,8077,22,3,15,67,186,472,1179,2410,3633,4104,2711,22046,48507,126037,1325214,84268,66761,153127,1381281,138425,191,276,998,12738,274,303,670,13387,723,54465,536994,1081374,65058,899159,708992,1232,1752,4924,5403,5179,8716,12283,12794,9455,3316,90599,131014,140929,141248,122868,120673,87247,42654,16707,5079,47917,92823,137527,127984,106178,94309,60215,25626,11282,4727,3739,43,39,96,176,340,586,950,881,510,118,1580688,1168,2048.71,12.92
4184,55,State,WI,5/31/2022 2:00:00 PM,5/30/2022,4445312,1560,2570.43,1673889,1056,1979.57,1473076,984,1752.14,200813,72,227.43,3,14783,0,3.71,3,13100,0,3.14,0,1683,0,0.57,0,16559182,5370,14281.14,785869,873732,14286,139821,225656,283470,274743,234332,223777,159834,81126,37468,13121,6682,8079,22,3,15,67,186,472,1179,2410,3634,4106,2711,22052,48563,126100,1326082,84303,66789,153205,1382163,138521,191,276,998,12741,274,303,671,13389,723,54476,537113,1082300,65098,899501,709769,1235,1754,4927,5407,5180,8721,12287,12801,9463,3319,90648,131046,140973,141300,122912,120712,87281,42683,16723,5082,47971,92892,137657,128127,106289,94404,60304,25683,11303,4734,3739,43,39,96,176,340,586,950,881,510,118,1581497,809,1867.0,15.07
4185,55,State,WI,6/1/2022 2:00:00 PM,5/31/2022,4447511,2199,2347.71,1675690,1801,1827.57,1474381,1305,1622.71,201309,496,204.86,6,14789,15,4.14,6,13106,8,2.86,0,1683,7,1.29,4,16572238,13056,13382.86,786636,874746,14306,140014,225850,283722,275016,234576,223989,159996,81277,37554,13151,6684,8083,22,3,15,67,186,472,1180,2412,3635,4107,2712,22080,48623,126197,1327498,84374,66918,153333,1383658,138699,191,276,998,12747,274,303,671,13395,723,54496,537367,1083827,65143,900398,710563,1235,1756,4929,5410,5188,8723,12293,12812,9470,3323,90768,131160,141083,141421,123043,120808,87360,42757,16763,5094,48037,92970,137774,128260,106396,94506,60384,25742,11338,4747,3740,43,39,96,176,340,586,950,881,511,118,1583567,2070,1830.57,15.85
478,55,State,WI,6/2/2022 2:00:00 PM,6/1/2022,4451290,3779,2377.14,1678746,3056,1880.14,1477129,2748,1670.57,201617,308,209.57,3,14792,15,5.71,3,13109,14,4.43,0,1683,1,1.29,1,16595145,22907,13338.86,787887,876428,14429,140326,226121,284136,275513,235015,224403,160333,81495,37671,13181,6685,8085,22,3,15,67,186,472,1180,2414,3635,4108,2712,22118,48783,126433,1329868,84537,67007,153565,1386186,138995,191,276,998,12750,274,303,672,13397,723,54532,537715,1086499,65194,901806,712121,1238,1756,4931,5411,5188,8726,12306,12821,9484,3329,90957,131285,141258,141633,123235,120998,87516,42874,16812,5097,48158,93108,138009,128534,106635,94726,60549,25833,11388,4765,3740,43,39,96,176,340,586,950,881,511,118,1586432,2865,1859.14,12.51
479,55,State,WI,6/3/2022 2:00:00 PM,6/2/2022,4454122,2832,2379.43,1681697,2951,1977.86,1479843,2714,1767.0,201854,237,210.86,6,14798,2,5.14,4,13113,2,3.86,2,1685,0,1.29,1,16612254,17109,13427.86,789074,878088,14533,140560,226364,284584,276051,235426,224782,160645,81712,37790,13224,6686,8090,22,3,15,67,187,472,1180,2414,3635,4111,2714,22138,48947,126642,1332188,84656,67126,153806,1388612,139279,191,276,998,12756,274,303,672,13403,723,54573,538017,1089107,65241,903157,713682,1240,1757,4935,5412,5190,8730,12314,12828,9496,3335,91102,131427,141427,141842,123414,121180,87652,42988,16873,5111,48245,93211,138288,128867,106863,94916,60717,25928,11438,4790,3741,43,39,96,176,340,586,950,881,511,119,1588931,2499,1894.57,14.61
480,55,State,WI,6/4/2022 2:00:00 PM,6/3/2022,4456670,2548,2377.57,1683864,2167,1974.43,1481788,1945,1761.0,202076,222,213.43,5,14803,11,6.14,5,13118,10,4.86,0,1685,1,1.29,4,16629335,17081,13674.57,789999,879315,14548,140728,226526,284946,276416,235684,225049,160905,81917,37865,13264,6686,8095,22,3,15,67,187,472,1180,2414,3637,4112,2716,22160,49080,126807,1333848,84760,67209,153974,1390405,139485,191,276,998,12761,274,303,672,13408,723,54591,538206,1091067,65266,904166,714823,1241,1758,4938,5412,5191,8730,12321,12832,9502,3337,91214,131520,141563,141983,123528,121306,87770,43096,16917,5128,48302,93280,138507,129098,107010,95062,60854,26021,11459,4808,3741,43,39,96,176,340,586,950,881,511,119,1590974,2043,1872.29,11.96
481,55,State,WI,6/5/2022 2:00:00 PM,6/4/2022,4458892,2222,2415.57,1685349,1485,1952.0,1483170,1382,1736.71,202179,103,215.29,5,14808,0,6.14,5,13123,0,4.86,0,1685,0,1.29,2,16641100,11765,13760.86,790611,880179,14557,140858,226643,285178,276681,235866,225218,161079,82054,37931,13277,6688,8098,22,3,15,67,187,472,1180,2414,3638,4115,2717,22166,49171,126924,1335019,84812,67257,154103,1391633,139613,191,276,998,12766,274,303,672,13413,723,54602,538331,1092416,65297,904824,715614,1243,1758,4938,5413,5194,8731,12326,12839,9512,3339,91295,131564,141650,142078,123611,121372,87864,43168,16950,5131,48346,93352,138651,129262,107107,95163,60932,26081,11482,4816,3741,43,39,96,176,340,586,950,881,511,119,1592354,1380,1833.43,11.73
482,55,State,WI,6/6/2022 2:00:00 PM,6/5/2022,4461112,2220,2480.0,1686476,1127,1949.0,1484229,1059,1733.86,202247,68,215.14,1,14809,0,6.14,0,13123,0,4.86,1,1686,0,1.29,0,16649824,8724,13716.0,791082,880823,14569,140936,226719,285351,276892,236035,225371,161210,82134,37975,13289,6688,8099,22,3,15,67,187,472,1180,2414,3638,4115,2718,22176,49246,126999,1335912,84856,67287,154197,1392576,139703,191,276,998,12767,274,303,672,13414,723,54621,538433,1093422,65325,905246,716313,1243,1759,4939,5415,5197,8733,12331,12846,9518,3340,91345,131588,141698,142141,123665,121433,87925,43207,16969,5134,48375,93403,138781,129410,107222,95256,60998,26119,11503,4824,3743,43,40,96,176,340,587,950,881,511,119,1593472,1118,1826.29,12.82
483,55,State,WI,6/7/2022 2:00:00 PM,6/6/2022,4463790,2678,2639.71,1688563,2087,2096.29,1485851,1622,1825.0,202712,465,271.29,4,14813,3,6.57,4,13127,2,5.14,0,1686,1,1.43,1,16662453,12629,14753.0,791962,882022,14577,141111,226881,285650,277247,236323,225661,161440,82311,38057,13317,6691,8100,22,3,15,67,187,472,1181,2414,3638,4115,2721,22208,49347,127142,1337536,84944,67386,154367,1394326,139870,191,276,999,12770,274,303,672,13418,723,54651,538695,1095217,65372,906294,717089,1244,1761,4941,5417,5198,8735,12336,12859,9532,3345,91468,131669,141826,142291,123813,121580,88043,43308,17008,5147,48409,93463,138908,129561,107335,95375,61085,26167,11528,4836,3743,43,40,96,176,340,587,950,881,511,119,1595289,1817,1970.29,14.39
484,55,State,WI,6/8/2022 2:00:00 PM,6/7/2022,4466927,3137,2773.71,1690596,2033,2129.43,1487677,1826,1899.43,202919,207,230.0,6,14819,10,5.86,6,13133,9,5.29,0,1686,1,0.57,2,16680424,17971,15455.14,792818,883182,14594,141276,227020,285949,277598,236584,225939,161675,82509,38134,13347,6694,8103,22,3,15,67,187,472,1181,2414,3641,4118,2721,22244,49458,127310,1339105,85014,67465,154508,1396054,140034,191,276,999,12776,274,303,672,13424,723,54679,538979,1096938,65410,907377,717997,1246,1763,4947,5418,5202,8737,12340,12869,9537,3347,91587,131755,141963,142465,123934,121716,88192,43426,17039,5159,48454,93513,139061,129743,107466,95515,61168,26237,11569,4849,3744,43,40,96,177,340,587,950,881,511,119,1597305,2016,1962.57,11.22
221,55,State,WI,6/9/2022 2:00:00 PM,6/8/2022,4469893,2966,2657.57,1692682,2086,1990.86,1489563,1886,1776.29,203119,200,214.57,5,14824,4,4.29,5,13138,3,3.71,0,1686,1,0.57,7,16699239,18815,14870.57,793668,884399,14613,141450,227148,286281,277964,236862,226245,161904,82661,38224,13377,6697,8105,22,3,15,67,187,473,1181,2415,3642,4120,2721,22271,49576,127448,1340737,85118,67532,154686,1397776,140220,191,277,999,12780,274,303,672,13429,723,54723,539217,1098742,65444,908401,719014,1247,1763,4951,5421,5203,8738,12346,12871,9545,3355,91698,131825,142105,142622,124082,121875,88301,43505,17078,5168,48512,93568,139247,129942,107599,95657,61279,26311,11614,4862,3745,43,40,96,177,340,587,950,881,511,120,1599393,2088,1851.57,11.1
222,55,State,WI,6/10/2022 2:00:00 PM,6/9/2022,4472418,2525,2613.71,1694627,1945,1847.14,1491340,1777,1642.43,203287,168,204.71,4,14828,3,4.43,3,13141,3,3.86,1,1687,0,0.57,1,16713479,14240,14460.71,794472,885524,14629,141594,227265,286604,278306,237097,226506,162162,82808,38314,13403,6697,8109,22,3,15,67,187,473,1182,2415,3643,4121,2722,22289,49670,127591,1342283,85204,67590,154821,1399430,140376,191,277,999,12784,274,303,672,13433,723,54747,539438,1100442,65470,909339,720003,1247,1764,4952,5425,5204,8739,12351,12880,9546,3358,91777,131891,142232,142786,124194,121998,88433,43586,17126,5174,48576,93619,139445,130120,107719,95800,61401,26368,11653,4879,3745,43,40,96,177,340,587,950,881,511,120,1601247,1854,1759.43,13.02
223,55,State,WI,6/11/2022 2:00:00 PM,6/10/2022,4474982,2564,2616.0,1696392,1765,1789.71,1492917,1577,1589.86,203475,188,199.86,5,14833,4,3.43,4,13145,3,2.86,1,1688,1,0.57,3,16729211,15732,14268.0,795196,886545,14649,141721,227374,286871,278600,237329,226732,162367,82974,38409,13447,6700,8111,22,3,15,67,187,473,1182,2416,3643,4124,2723,22309,49749,127730,1343675,85277,67652,154939,1400903,140550,191,278,999,12788,274,303,672,13438,723,54773,539663,1101956,65512,910141,720937,1250,1766,4955,5427,5205,8741,12354,12890,9558,3362,91856,131945,142325,142918,124288,122104,88540,43670,17166,5187,48623,93674,139617,130282,107853,95918,61501,26439,11695,4911,3747,43,40,96,177,340,587,951,881,511,121,1602931,1684,1708.14,10.7
224,55,State,WI,6/12/2022 2:00:00 PM,6/11/2022,4477117,2135,2603.57,1697611,1219,1751.71,1494043,1126,1553.29,203568,93,198.43,3,14836,0,3.43,3,13148,0,2.86,0,1688,0,0.57,0,16739951,10740,14121.57,795728,887223,14658,141831,227450,287053,278808,237482,226889,162533,83080,38449,13468,6700,8114,22,3,15,67,187,473,1183,2416,3644,4124,2724,22318,49817,127821,1344649,85319,67687,155036,1401926,140649,191,278,999,12791,274,303,672,13440,724,54787,539807,1103017,65537,910706,721575,1253,1768,4958,5428,5207,8743,12357,12895,9559,3365,91916,131977,142386,143002,124357,122184,88622,43735,17189,5196,48670,93715,139737,130405,107936,95993,61585,26478,11711,4921,3748,43,40,97,177,340,587,951,881,511,121,1604137,1206,1683.29,11.23
225,55,State,WI,6/13/2022 2:00:00 PM,6/12/2022,4478791,1674,2525.57,1698648,1037,1738.86,1494932,889,1529.0,203716,148,209.86,2,14838,0,3.43,1,13149,0,2.86,1,1689,0,0.57,0,16747802,7851,13996.86,796178,887800,14668,141916,227518,287224,278994,237617,227032,162656,83159,38486,13478,6700,8116,22,3,15,67,187,473,1184,2416,3645,4124,2724,22324,49869,127909,1345480,85352,67714,155125,1402811,140712,191,278,999,12793,274,303,672,13442,724,54800,539905,1103943,65564,911072,722230,1254,1770,4959,5428,5209,8743,12362,12905,9563,3367,91965,131994,142425,143055,124394,122236,88684,43775,17203,5199,48705,93764,139871,130541,108032,96087,61643,26506,11730,4927,3748,43,40,97,177,340,587,951,881,511,121,1605150,1013,1668.29,12.9
226,55,State,WI,6/14/2022 2:00:00 PM,6/13/2022,4481389,2598,2514.14,1700253,1605,1670.0,1496282,1350,1490.14,203971,255,179.86,2,14840,9,4.29,1,13150,6,3.43,1,1690,3,0.86,1,16759260,11458,13829.57,796841,888721,14689,142073,227615,287448,279263,237852,227257,162855,83276,38535,13510,6701,8117,22,3,15,67,187,473,1184,2416,3645,4125,2725,22345,49927,128030,1346766,85413,67772,155237,1404179,140837,191,278,999,12795,274,303,672,13444,724,54821,540122,1105310,65602,911900,722951,1254,1772,4962,5431,5210,8746,12371,12913,9569,3370,92074,132048,142516,143166,124525,122351,88787,43849,17229,5212,48751,93804,139996,130692,108136,96188,61727,26540,11753,4940,3749,43,40,97,177,340,587,951,881,512,121,1606784,1634,1642.14,14.26
227,55,State,WI,6/15/2022 2:00:00 PM,6/14/2022,4484358,2969,2490.14,1702184,1931,1655.43,1497998,1716,1474.43,204186,215,181.0,5,14845,10,4.29,3,13153,8,3.29,2,1692,2,1.0,2,16777995,18735,13938.71,797646,889827,14709,142204,227736,287744,279546,238122,227529,163106,83450,38632,13545,6704,8119,22,3,15,67,187,473,1184,2418,3647,4126,2725,22381,50015,128166,1348302,85493,67827,155369,1405833,140982,191,278,999,12800,274,303,672,13449,724,54863,540373,1106948,65637,912906,723809,1254,1773,4965,5432,5211,8747,12375,12920,9578,3378,92167,132113,142641,143291,124658,122490,88938,43951,17292,5222,48791,93854,140158,130844,108272,96316,61820,26600,11777,4952,3749,43,40,97,177,340,587,951,881,512,121,1608661,1877,1622.29,10.02
4130,55,State,WI,6/16/2022 2:00:00 PM,6/15/2022,4486942,2584,2435.57,1704118,1934,1633.71,1499766,1768,1457.57,204352,166,176.14,8,14853,7,4.71,6,13159,7,3.86,2,1694,0,0.86,1,16793150,15155,13415.86,798459,890933,14724,142345,227852,288012,279887,238411,227800,163339,83611,38720,13571,6706,8125,22,3,15,67,187,473,1184,2420,3649,4127,2728,22410,50109,128296,1349825,85586,67892,155509,1407492,141117,191,278,999,12808,274,303,673,13456,724,54897,540618,1108603,65674,913865,724749,1254,1774,4966,5435,5214,8752,12379,12926,9586,3384,92259,132169,142760,143447,124793,122621,89060,44051,17332,5230,48840,93917,140303,131027,108420,96452,61928,26658,11814,4964,3749,43,40,97,177,340,587,951,881,512,121,1610480,1819,1583.86,12.0
4131,55,State,WI,6/17/2022 2:00:00 PM,6/16/2022,4489076,2134,2379.71,1705723,1605,1585.14,1501145,1379,1400.71,204578,226,184.43,5,14858,11,5.86,3,13162,9,4.71,2,1696,2,1.14,7,16805593,12443,13159.14,799129,891860,14732,142452,227931,288252,280189,238616,228024,163543,83729,38812,13604,6710,8126,22,3,15,67,188,473,1184,2420,3650,4128,2730,22421,50174,128414,1351121,85643,67950,155606,1408916,141201,191,278,999,12813,274,303,673,13459,726,54927,540817,1109979,65704,914718,725479,1255,1776,4967,5437,5214,8756,12388,12932,9591,3384,92332,132201,142879,143602,124893,122752,89168,44122,17379,5247,48876,93965,140430,131169,108527,96539,62012,26700,11856,4979,3750,43,40,97,177,340,587,952,881,512,121,1612100,1620,1550.43,13.02
4132,55,State,WI,6/18/2022 2:00:00 PM,6/17/2022,4491613,2537,2375.86,1707630,1907,1605.43,1502888,1743,1424.43,204742,164,181.0,7,14865,2,5.57,6,13168,2,4.57,1,1697,0,1.0,3,16821318,15725,13158.14,799916,892956,14756,142582,228032,288596,280510,238864,228262,163781,83919,38886,13626,6713,8130,22,3,15,67,188,473,1184,2421,3652,4131,2731,22440,50283,128563,1352596,85718,68030,155730,1410487,141413,191,278,999,12820,274,303,673,13466,726,54959,541026,1111645,65746,915589,726476,1256,1776,4970,5439,5216,8761,12397,12941,9599,3387,92419,132248,142995,143735,124998,122856,89289,44232,17419,5255,48920,94018,140647,131354,108673,96667,62122,26774,11881,4991,3751,43,40,97,177,340,587,953,881,512,121,1613655,1555,1532.0,9.89
4133,55,State,WI,6/19/2022 2:00:00 PM,6/18/2022,4493722,2109,2372.14,1708805,1175,1599.14,1504007,1119,1423.43,204798,56,175.71,5,14870,0,5.57,4,13172,0,4.57,1,1698,0,1.0,0,16831211,9893,13037.14,800415,893619,14769,142668,228108,288780,280711,239030,228399,163946,84015,38935,13641,6714,8134,22,3,15,67,188,473,1186,2421,3653,4132,2732,22452,50335,128661,1353541,85767,68049,155809,1411503,141493,191,278,999,12824,274,304,674,13470,726,54974,541161,1112670,65771,916154,727073,1257,1778,4972,5440,5216,8764,12402,12947,9602,3389,92474,132284,143063,143818,125072,122929,89382,44282,17448,5259,48952,94053,140764,131470,108766,96735,62192,26814,11898,5000,3751,43,40,97,177,340,587,953,881,512,121,1614898,1243,1537.29,12.56
4134,55,State,WI,6/20/2022 2:00:00 PM,6/19/2022,4495261,1539,2352.86,1709689,884,1577.29,1504838,831,1415.14,204851,53,162.14,4,14874,0,5.57,3,13175,0,4.57,1,1699,0,1.0,0,16837912,6701,12872.86,800785,894122,14780,142737,228161,288910,280851,239157,228517,164053,84099,38979,13653,6715,8137,22,3,15,67,188,473,1186,2421,3654,4134,2733,22453,50373,128733,1354263,85787,68080,155857,1412260,141572,192,278,999,12827,274,304,674,13474,726,54986,541243,1113460,65801,916521,727596,1258,1778,4974,5440,5220,8764,12410,12950,9611,3392,92517,132303,143106,143865,125117,122984,89428,44326,17469,5263,48978,94088,140853,131570,108847,96802,62250,26859,11915,5005,3751,43,40,97,177,340,587,953,881,512,121,1615756,858,1515.14,12.8
4135,55,State,WI,6/21/2022 2:00:00 PM,6/20/2022,4497600,2339,2315.86,1711306,1617,1579.0,1506198,1360,1416.57,205108,257,162.43,9,14883,1,4.43,8,13183,1,3.86,1,1700,0,0.57,0,16849620,11708,12908.57,801476,895030,14798,142866,228234,289136,281114,239392,228750,164270,84234,39062,13674,6719,8142,22,3,15,67,188,473,1187,2423,3654,4137,2736,22475,50454,128831,1355576,85832,68138,155966,1413669,141671,192,278,999,12836,274,304,674,13483,726,55017,541456,1114833,65851,917407,728225,1259,1780,4978,5442,5224,8766,12422,12959,9622,3395,92606,132347,143208,144010,125246,123121,89552,44397,17503,5274,49012,94115,140966,131678,108937,96898,62318,26906,11952,5014,3753,43,40,97,177,340,587,953,881,514,121,1617426,1670,1520.29,14.26
4136,55,State,WI,6/22/2022 2:00:00 PM,6/21/2022,4500381,2781,2289.0,1713236,1930,1578.86,1507949,1751,1421.57,205287,179,157.29,5,14888,3,3.43,5,13188,3,3.14,0,1700,0,0.29,4,16866261,16641,12609.43,802284,896135,14815,143019,228341,289392,281416,239670,229037,164522,84402,39154,13707,6720,8146,22,3,15,67,188,473,1189,2423,3655,4139,2736,22501,50529,128963,1357126,85922,68195,156113,1415308,141815,192,278,999,12841,274,304,674,13488,726,55052,541693,1116491,65884,918456,729057,1260,1781,4980,5445,5228,8769,12424,12969,9628,3396,92710,132397,143339,144164,125409,123273,89695,44489,17550,5287,49056,94172,141091,131827,109049,97018,62425,26970,11989,5031,3753,43,40,97,177,340,587,953,881,514,121,1619266,1840,1515.0,11.06
214,55,State,WI,6/23/2022 2:00:00 PM,6/22/2022,4503023,2642,2297.29,1715276,2040,1594.0,1509710,1761,1420.57,205566,279,173.43,4,14892,8,3.57,4,13192,6,3.0,0,1700,2,0.57,2,16882489,16228,12762.71,803162,897276,14836,143138,228477,289758,281789,239922,229317,164789,84558,39223,13729,6720,8150,22,3,15,67,188,473,1190,2423,3656,4140,2737,22517,50644,129102,1358714,86011,68288,156249,1417032,141995,192,278,999,12844,275,304,674,13492,726,55096,541915,1118265,65930,919399,730121,1260,1782,4981,5450,5229,8777,12437,12975,9635,3400,92795,132467,143474,144298,125518,123411,89841,44572,17582,5298,49099,94237,141320,132057,109197,97153,62535,27037,12018,5039,3754,43,40,97,177,340,588,953,881,514,121,1621052,1786,1510.29,11.01
215,55,State,WI,6/24/2022 2:00:00 PM,6/23/2022,4505215,2192,2305.57,1717161,1885,1634.0,1511405,1695,1465.71,205756,190,168.29,3,14895,8,3.14,2,13194,4,2.29,1,1701,4,0.86,6,16895215,12726,12803.14,803989,898305,14865,143277,228590,290067,282105,240157,229585,165010,84721,39303,13770,6721,8152,22,3,15,67,188,473,1190,2423,3656,4142,2738,22538,50740,129248,1360195,86090,68350,156369,1418620,142172,192,278,999,12846,276,304,674,13495,726,55127,542119,1119915,65978,920293,731048,1262,1784,4984,5451,5229,8781,12444,12986,9643,3410,92871,132528,143585,144434,125621,123546,89958,44670,17625,5312,49157,94285,141514,132234,109324,97282,62632,27086,12049,5055,3755,43,40,97,177,340,588,953,882,514,121,1622752,1700,1521.71,13.36
216,55,State,WI,6/25/2022 2:00:00 PM,6/24/2022,4507591,2376,2282.57,1718798,1637,1595.43,1512881,1476,1427.57,205917,161,167.86,3,14898,1,3.0,3,13197,0,2.0,0,1701,1,1.0,4,16909942,14727,12660.57,804710,899216,14870,143417,228681,290343,282323,240382,229796,165244,84879,39369,13787,6723,8153,22,3,15,67,189,473,1190,2424,3657,4142,2738,22562,50829,129360,1361477,86166,68404,156498,1419999,142301,192,278,1000,12848,276,304,674,13498,726,55148,542305,1121345,66003,921070,731892,1262,1784,4986,5451,5229,8784,12451,12995,9646,3411,92952,132573,143688,144530,125725,123652,90081,44745,17661,5320,49217,94331,141689,132354,109447,97385,62732,27158,12076,5070,3756,43,40,97,177,340,588,954,882,514,121,1624302,1550,1521.0,10.52
217,55,State,WI,6/26/2022 2:00:00 PM,6/25/2022,4509486,1895,2252.0,1719949,1151,1592.0,1513941,1060,1419.14,206008,91,172.86,2,14900,0,3.0,2,13199,0,2.0,0,1701,0,1.0,0,16919197,9255,12569.43,805219,899847,14881,143501,228745,290538,282510,240543,229973,165384,84980,39397,13801,6723,8155,22,3,15,67,189,473,1190,2424,3657,4142,2740,22577,50889,129444,1362394,86207,68438,156580,1420985,142384,192,278,1000,12850,276,304,674,13500,726,55170,542418,1122361,66025,921578,732521,1263,1784,4989,5452,5230,8787,12455,12999,9649,3413,92996,132603,143750,144605,125785,123743,90151,44801,17675,5326,49257,94365,141822,132468,109548,97470,62795,27200,12087,5076,3756,43,40,97,177,340,588,954,882,514,121,1625438,1136,1505.71,12.27
